a_doc_id,a_start,a_end,a_text,a_url,a_title,a_categories,b_doc_id,b_start,b_end,b_text,b_url,b_title,b_categories
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",110174,158,210,"The Wafa agency, which is controlled and funded by Palestinian Authority President Mahmoud Abbas's office, has in the past accused Israel of using wild pigs to drive Palestinians out of their homes citing Palestinian 'victims' quoted as saying that they had seen Israelis release herds of wild pigs, which later attacked them.",https://en.wikinews.org/wiki?curid=110174,Palestinian official newspapers: Israel uses super rats against Jerusalem Arabs,"Middle East,Israel,Palestine,Mahmoud Abbas,Jerusalem,Palestinian National Authority"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",32250,68,107,"The Danish newspaper issued an apology to Arab countries later Monday through Petra, a Jordanian news agency, for publishing the series of 12 cartoon depictions of the prophet Mohammad, some of which characterized him as a sort of terrorist.",https://en.wikinews.org/wiki?curid=32250,Fatah assaults European Union office,"Politics and conflicts,Europe,Denmark,Palestine,Norway,European Union,Fatah,Jyllands-Posten,Depictions of Muhammed"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",2967,45,78,"He is a moderate and many hope he will be able to establish peace with Israel, who refused to deal with Yassar Arafat because of his support for anti-Israel militants who target civilians.",https://en.wikinews.org/wiki?curid=2967,Voting underway for successor to Yasser Arafat,"Palestine,Middle East,Politics and conflicts,Elections,Mahmoud Abbas,Jimmy Carter,Jerusalem,Israel,Yasser Arafat,West Bank,Fatah"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,829,849,"According to the note that would not be a good idea, since the FARC could win the war against Colombia.",https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",73475,428,450,"This will come as a great relief to his family and friends, and all those who have worked to see him freed.",https://en.wikinews.org/wiki?curid=73475,BBC Reporter Alan Johnston is released in Gaza,"Politics and conflicts,Journalism,Europe,United Kingdom,Middle East,Palestine,Alan Johnston,BBC,Hamas,Fatah"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",99284,33,59,The two are expected discuss issues such as greater cooperation between the two countries and the coordination of work on areas around Brazil and French Guiana.,https://en.wikinews.org/wiki?curid=99284,France's Sarkozy to meet with Brazilian president da Silva,"French Guiana,France,Brazil,Politics and conflicts,Luiz Inácio Lula da Silva,Nuclear technology,South America,Europe"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",73475,171,211,"On the subject of Fatah, Meshaal told Reuters, It showed the difference between the era in which a group used to encourage and commit security anarchy and chaos and the current situation in which Hamas is seeking to stabilise security.",https://en.wikinews.org/wiki?curid=73475,BBC Reporter Alan Johnston is released in Gaza,"Politics and conflicts,Journalism,Europe,United Kingdom,Middle East,Palestine,Alan Johnston,BBC,Hamas,Fatah"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",190626,145,160,"They had previously offered to mediate the dispute, an offer which was accepted by Iran.",https://en.wikinews.org/wiki?curid=190626,UN Security Council imposes more sanctions against Iran,"Iran,United Nations,Middle East,Politics and conflicts,Luiz Inácio Lula da Silva,United Nations Security Council,IAEA,Nuclear proliferation,Nuclear weapons"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,313,383,"Cheney noted that the Bush administration is pledged to the peace process and also referenced Iran but not directly,  We're obviously dedicated to doing all we can as an administration to try to move the peace process forward, and also obviously actively involved in dealing with the threats that we see emerging in the region -- not only threats to Israel, but threats to the United States, as well.",https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143538,52,74,Senior members of Abbas' Fatah party have been trying to persuade him to change his mind and take part in the election.,https://en.wikinews.org/wiki?curid=143538,"Palestinian president Abbas has ""no desire"" to seek reelection","Middle East,Israel,Jerusalem,West Bank,Fatah,Palestine"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",11578,849,895,"According to members of Brazilian Court, President Luiz Inácio Lula da Silva may be subjected to an impeachment process, if there is some proof that he is really envolved on some of the alleged scandals, or case someone can proof that he was acting with negligence.",https://en.wikinews.org/wiki?curid=11578,Lula's future in the hands of Brazilian Parliament,"Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Amazon rainforest"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",24903,280,318,The recently elected Iranian President Mahmud Ahmadinejad called for Israel to be eradicated from the map and condoned the recent wave of Palestinian attacks in his speech today during a conference in Teheran titled The World without Zionism.,https://en.wikinews.org/wiki?curid=24903,Suicide bomber strikes Israeli coastal town,"Israel,Middle East,Mahmoud Abbas,Palestinian National Authority,West Bank,Palestinian Islamic Jihad,Saeb Erekat,Suicide attacks"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",104053,157,168,I haven't been able to get permission to go into Gaza.,https://en.wikinews.org/wiki?curid=104053,Former US president Carter meets with former deputy-PM for Hamas,"Middle East,Israel,Palestine,Gaza Strip,Syria,North America,United States,Politics and conflicts,Hamas,Mahmoud Abbas,Jimmy Carter,Ehud Olmert,Palestinian National Authority,Ramallah,West Bank,Fatah"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",743,0,15,"The delegation representing Brazil at the funeral of Yasser Arafat returned today, November 13, 2004.",https://en.wikinews.org/wiki?curid=743,Brazilian delegation returns from Arafat funeral,"Palestine,Brazil,Politics and conflicts,Middle East,Yasser Arafat"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",104169,47,59,Lula also stated that he was ready for a debate on biofuels.,https://en.wikinews.org/wiki?curid=104169,Brazilian President: not continuing to use biofuels would be a 'crime against humanity',"South America,Brazil,Environment,Energy,Transport,Renewable energy,Luiz Inácio Lula da Silva,European Parliament,European Union"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5487,263,287,"China has always officially maintained that Taiwan, which split from the mainland in 1949, is a rogue territory which must eventually reunify with China.",https://en.wikinews.org/wiki?curid=5487,"China declares ""the state shall employ nonpeaceful means""","Asia,China,Politics and conflicts,Taiwan,Hu Jintao"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",6959,77,89,Abbas himself said some senior Palestinian officials are blocking his reform efforts.,https://en.wikinews.org/wiki?curid=6959,"Palestinian security chief quits, says too little is being done to curb lawlessness","Palestine,Middle East,Politics and conflicts,Published,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4448,211,234,The movement's popularity stems from its paramilitary activities and its charitable operations; the provision of welfare and social services to the Palestinian poor.,https://en.wikinews.org/wiki?curid=4448,Hamas considers ceasefire talks after Abbas meeting,"Middle East,Politics and conflicts,Mahmoud Abbas,Hamas,Palestinian National Authority,Israel,Israel/Palestine Conflict,West Bank,Sharm el-Sheikh,Muslim Brotherhood"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,384,410,"Cheney met with Prime Minister Olmert on Saturday and told Olmert that, The United States will never pressure Israel to take steps that threaten its security.",https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",145289,18,35,The report accuses Israel of implementing an intricate policy including expanding Jewish settlements and demolishing Palestinian homes.,https://en.wikinews.org/wiki?curid=145289,"Israel ""illegally annexing"" east Jerusalem, EU reports","Israel,Israel/Palestine Conflict,Palestine,Politics and conflicts,European Union,Europe,Middle East,Jerusalem,West Bank,Palestinian National Authority"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",264430,216,233,"Israel has raised concerns about the opening of the border, claiming that weapons will be smuggled through.",https://en.wikinews.org/wiki?curid=264430,Egypt opens border crossing with Gaza,"Gaza Strip,Palestine,Politics and conflicts,Africa,Middle East,Al-Qaeda,Hamas,Crime and law,C628 (Wikinewsie),Fatah,Rafah Border Crossing,Egypt"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",101356,60,70,A terrorist infiltrated the Mercaz HaRav seminary and opened fire.,https://en.wikinews.org/wiki?curid=101356,Gunman kills eight at Jerusalem school,"Middle East,Israel,Palestine,Crime and law,Politics and conflicts,Mahmoud Abbas,Jerusalem,Palestinian National Authority"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",60135,0,38,"Palestinian President Mahmoud Abbas of Fatah, Prime Minister Ismail Haniyeh and Damascus-based chief Khaled Meshaal ofHamas arrived in Mecca, Saudi Arabia for negotiations in an attempt to end the fighting between Hamas and Fatah in the Gaza strip.",https://en.wikinews.org/wiki?curid=60135,"Hamas, Fatah leaders begin talks to end clashes","Politics and conflicts,Palestine,Middle East,Saudi Arabia,Israel,Mahmoud Abbas,Hamas,Palestine Liberation Organization,Palestinian National Authority,Abdullah of Saudi Arabia,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",54100,99,118,"At least seven people, including a 12-year-old girl were killed by Israeli action on Saturday, and three others yesterday.",https://en.wikinews.org/wiki?curid=54100,Palestinian teenager killed in Israeli airstrike,"Middle East,Israel,Palestine,Politics and conflicts,Mahmoud Abbas,Hamas,Palestinian National Authority"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",44506,0,22,The Swiss government has said Israel has not taken the precautions required of it in international law in their offensive in Gaza.,https://en.wikinews.org/wiki?curid=44506,Switzerland accuses Israel of breaking international law in Gaza,"Switzerland,Israel,Palestine,Politics and conflicts,Palestinian National Authority"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5805,234,255,"A Xinhua headline from the days leading up to the law's passage declares, China Pursues Peace, But Not at Any Price.",https://en.wikinews.org/wiki?curid=5805,"China enacts historic ""anti-secession"" law","China,Taiwan,Politics and conflicts,Published,Hu Jintao"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",104169,47,59,Lula also stated that he was ready for a debate on biofuels.,https://en.wikinews.org/wiki?curid=104169,Brazilian President: not continuing to use biofuels would be a 'crime against humanity',"South America,Brazil,Environment,Energy,Transport,Renewable energy,Luiz Inácio Lula da Silva,European Parliament,European Union"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",18664,174,185,"We tell the Israeli people, `You have chosen the right path,'.",https://en.wikinews.org/wiki?curid=18664,Gaza Strip pullout under way,"Politics and conflicts,Palestine,Israel,Mahmoud Abbas,Likud,Jerusalem,Ariel Sharon,Palestinian National Authority,West Bank"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",144351,94,108,"Jerusalem is Israel's capital and will remain as such, said government spokesman Mark Regev.",https://en.wikinews.org/wiki?curid=144351,Israel announces settlement expansion plans,"Middle East,Benjamin Netanyahu,Politics and conflicts,Jerusalem,Palestinian National Authority,West Bank,Israel"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",54100,119,152,"The Israeli Prime Minister Ehud Olmert denied that his country was planning to re-occupy Gaza, and said that the offensive is aimed at stopping rockets from being fired into Israel by Hamas militants.",https://en.wikinews.org/wiki?curid=54100,Palestinian teenager killed in Israeli airstrike,"Middle East,Israel,Palestine,Politics and conflicts,Mahmoud Abbas,Hamas,Palestinian National Authority"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",743,0,15,"The delegation representing Brazil at the funeral of Yasser Arafat returned today, November 13, 2004.",https://en.wikinews.org/wiki?curid=743,Brazilian delegation returns from Arafat funeral,"Palestine,Brazil,Politics and conflicts,Middle East,Yasser Arafat"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",41199,295,310,Some Fatah members demanded that Abbas dissolve the Hamas government and call a new election.,https://en.wikinews.org/wiki?curid=41199,Explosion blasts Palestinian intelligence service HQ,"Politics and conflicts,Palestine,Middle East,Hamas,Palestinian National Authority,Fatah,Sharm el-Sheikh"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,239,251,"Cheney met earlier in the day with Shimon Peres, the Israeli president.",https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",104053,394,434,"Jimmy Carter's view of the forces at work in the Middle East and how he likes to attribute blame and responsibility is so warped to my way of thinking that I'm skeptical of any initiative he undertakes, said Howard Berman.",https://en.wikinews.org/wiki?curid=104053,Former US president Carter meets with former deputy-PM for Hamas,"Middle East,Israel,Palestine,Gaza Strip,Syria,North America,United States,Politics and conflicts,Hamas,Mahmoud Abbas,Jimmy Carter,Ehud Olmert,Palestinian National Authority,Ramallah,West Bank,Fatah"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",44160,65,80,The cabins are supplied with oxygen because of the thin air at the high altitudes.,https://en.wikinews.org/wiki?curid=44160,World's highest railway links Tibet to rest of China,"Asia,China,Tibet,Politics and conflicts,Transport,Rail transport,Tenzin Gyatso, 14th Dalai Lama,Hu Jintao,Buddhism,Beijing,Species endangerment"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",13347,442,470,"On July 2, newspapers reported that according to Brazilian Central Bank's documents, in February 17, 2004, the Workers' Party borrowed R$ 2.4 millions (1,019,230.62 USD) from Marcos Valério.",https://en.wikinews.org/wiki?curid=13347,New denunciations of Brazilian deputy and evidence make things difficult for Lula,"Politics and conflicts,South America,Brazil,2005 Political crisis in Brazil,Luiz Inácio Lula da Silva"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",3258,26,40,Abbas recognized the preferential treatment offered by Brazil to the Palestinians and promised reciprocity.,https://en.wikinews.org/wiki?curid=3258,Brazilian deputies meet Ramallah Abbas,"Brazil,Palestine,Politics and conflicts,Mahmoud Abbas,Luiz Inácio Lula da Silva,Ramallah,Palestinian National Authority"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,65,92,"According to the magazine, reporters had access to documents of Abin that described the liaisons  between the Workers' Party (PT) and the Colombian guerrilla movement FARC.",https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",41199,272,294,"Hamas government spokesman Ghazi Hamad was cautious not to call the blast an assassination attempt, saying that hasty accusations should be avoided.",https://en.wikinews.org/wiki?curid=41199,Explosion blasts Palestinian intelligence service HQ,"Politics and conflicts,Palestine,Middle East,Hamas,Palestinian National Authority,Fatah,Sharm el-Sheikh"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,19,33,United States Vice President Dick Cheney met with Israeli and Palestinian leaders on Sunday.,https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5805,152,168,"Only by containing and opposing Taiwan separatist forces can the Taiwan Straits have peace, he added.",https://en.wikinews.org/wiki?curid=5805,"China enacts historic ""anti-secession"" law","China,Taiwan,Politics and conflicts,Published,Hu Jintao"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",14839,0,15,Four people were killed today at a suicide bombing near a shopping center in Netanya.,https://en.wikinews.org/wiki?curid=14839,"Suicide attack hits mall in Netanya, Israel","Israel,Middle East,Ariel Sharon,Palestinian National Authority,Palestinian Islamic Jihad,Suicide attacks"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",16326,228,237,The authenticity of this statement has not been verified.,https://en.wikinews.org/wiki?curid=16326,Many dead in Egyptian resort blasts,"Egypt,Middle East,Politics and conflicts,Condoleezza Rice,Ali Khamenei,Africa,Hosni Mubarak,Israel/Palestine Conflict,Israel,Palestine,United Kingdom,France,Spain,Netherlands,Italy,Czech Republic,Qatar,Kuwait,Europe,Russia,Japan,United Nations,Asia,Palestinian National Authority,Sharm el-Sheikh,United States,Denmark"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",72062,24,41,Aid to the Palestinian Authority had previously been ceased some 15 months ago when Hamas seized control.,https://en.wikinews.org/wiki?curid=72062,"EU, US and Israel to resume aid to and lift financial sanctions against Palestine","Israel,Palestine,United States,Europe,Politics and conflicts,Middle East,Hamas,Iain Macdonald (Wikinewsie),Palestinian National Authority,North America"
