a_doc_id,a_start,a_end,a_text,a_url,a_title,a_categories,b_doc_id,b_start,b_end,b_text,b_url,b_title,b_categories
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",862,55,90,At the dinner Brazilian President Luiz Inácio Lula da Silva said South Korea is a strategic partner in Asia and he also said that business between Brazil and Korea in 2004 will be US$3 billion.,https://en.wikinews.org/wiki?curid=862,Brazilian President meets President of South Korea,"Brazil,South Korea,Politics and conflicts,Luiz Inácio Lula da Silva,Korean Peninsula,Asia,South America,Brasília"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120104,95,115,The attack on the tunnels was carried out after a roadside bomb killed one Israeli soldier and wounded three others.,https://en.wikinews.org/wiki?curid=120104,"Israel resumes attacks in Gaza, Rice asks for war crimes investigations","Middle East,Israel/Palestine Conflict,Palestine,Gaza Strip,Israel,Ehud Olmert,Politics and conflicts,United Nations,Ban Ki-moon,Chemical weapons,Fatah"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",9321,265,313,"And now, at the time when an American president declares these principles and promotes them, an Israeli PM comes along and does the exact opposite.” Although he has in the past supported withdrawal from parts of the land of Israel, Sharansky says the current plan goes too far.",https://en.wikinews.org/wiki?curid=9321,K'nesset Member Natan Sharansky resigns from coalition government to protest planned Gaza withdrawal,"Middle East,Israel,Politics and conflicts,published,Likud,Knesset,Jerusalem,Ariel Sharon,Palestinian National Authority"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",14252,220,234,"It isn't all everyone wanted, but it is progress - real and achievable progress.",https://en.wikinews.org/wiki?curid=14252,Blair: G8 leaders announce $50 billion aid increase; talks on trade and climate change,"Economy and business,Europe,United Kingdom,G8,G8 Summit July 2005,Palestinian National Authority"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",3258,26,40,Abbas recognized the preferential treatment offered by Brazil to the Palestinians and promised reciprocity.,https://en.wikinews.org/wiki?curid=3258,Brazilian deputies meet Ramallah Abbas,"Brazil,Palestine,Politics and conflicts,Mahmoud Abbas,Luiz Inácio Lula da Silva,Ramallah,Palestinian National Authority"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,182,196,He also noted that Israel needs to stop building settlements within the West Bank.,https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",2967,165,190,"Israel eased some travel restrictions in Gaza and the West Bank, but some of the 500 international election observers reported new checkpoints in some areas.",https://en.wikinews.org/wiki?curid=2967,Voting underway for successor to Yasser Arafat,"Palestine,Middle East,Politics and conflicts,Elections,Mahmoud Abbas,Jimmy Carter,Jerusalem,Israel,Yasser Arafat,West Bank,Fatah"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",141288,23,34,"The trip was aimed at bolstering business, political and military ties.",https://en.wikinews.org/wiki?curid=141288,China and Russia sign trade deals worth US$3.5 billion,"Russia,Asia,Economy and business,Politics and conflicts,China,Beijing,Energy,Hu Jintao,Vladimir Putin"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,524,545,"The documents commented by the magazine date of April 25, 2002, epoch in which the Brazilian president was Fernando Henrique Cardoso.",https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",40279,141,162,"The Palestinian Authority employs some 165,000 people and the UN estimates a quarter of the Palestinian population relies on government salaries.",https://en.wikinews.org/wiki?curid=40279,Palestinians get interim aid,"Hamas,Palestinian National Authority"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",47697,29,39,Al-Shaer is the highest ranking Hamas member to be detained.,https://en.wikinews.org/wiki?curid=47697,Top Hamas official seized by Israel,"Politics and conflicts,Middle East,Israel,Palestine,Hamas,Palestinian National Authority,Ramallah,West Bank"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",26110,160,174,"I cannot block all the protests and demonstrations at APEC at all, he said.",https://en.wikinews.org/wiki?curid=26110,Farmers clash amidst high security at APEC summit in South Korea,"South Korea,Asia,World,Economy and business,Politics and conflicts,APEC2005,Hu Jintao,World Trade Organization,Seoul,Korean Peninsula"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5805,234,255,"A Xinhua headline from the days leading up to the law's passage declares, China Pursues Peace, But Not at Any Price.",https://en.wikinews.org/wiki?curid=5805,"China enacts historic ""anti-secession"" law","China,Taiwan,Politics and conflicts,Published,Hu Jintao"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",32537,456,501,"The Iranian newspaper Hamshari daily has stated that on February 8 it will publish anti-semitic cartoons in response to the Danish cartoons, apparently failing to notice that Denmark has only a tiny Jewish population, since most escaped to Sweden during the World War II Holocaust.",https://en.wikinews.org/wiki?curid=32537,"Tensions continue to rise in Middle East over ""Mohammad Cartoons""","Politics and conflicts,Denmark,Europe,Middle East,Saudi Arabia,Islam,Philippe Douste-Blazy,European Union,Free speech,Queensland,Australia,Oceania,Hamas,Jerusalem,Fatah,Charlie Hebdo,Jyllands-Posten,Depictions of Muhammed,France Soir,The Holocaust,Copenhagen"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",101356,311,337,"A spokesperson for the Foreign Affairs Minister of Israel said, terrorists are trying to destroy the chances of peace but we will certainly continue peace talks.",https://en.wikinews.org/wiki?curid=101356,Gunman kills eight at Jerusalem school,"Middle East,Israel,Palestine,Crime and law,Politics and conflicts,Mahmoud Abbas,Jerusalem,Palestinian National Authority"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120619,292,318,"We have said in the past that we know Hamas is stealing humanitarian aid and donations from international organizations, said Peter Lerner, an Israeli military spokesperson.",https://en.wikinews.org/wiki?curid=120619,UN demands return of aid seized by Hamas,"Middle East,Israel,Palestine,Gaza Strip,European Union,United States,Politics and conflicts,Israel/Palestine Conflict,Hamas,European Commission,Fatah"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",3389,54,73,Venezuela argued that Granda's arrest is illegal and that Colombia invaded Venezuelan territory in the course of the arrest.,https://en.wikinews.org/wiki?curid=3389,Brazilian President meets President of Colombia,"Brazil,Colombia,Venezuela,South America,Politics and conflicts,Hugo Chávez,Fidel Castro,Luiz Inácio Lula da Silva"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",14946,278,297,"Apart from a few minor incidents we did not meet any opposition from the Palestinian side, Colonel Weiner said.",https://en.wikinews.org/wiki?curid=14946,Israeli army reoccupies Tulkarem in West Bank,"Israel,Middle East,Palestinian National Authority,Israel/Palestine Conflict,West Bank,Palestinian Islamic Jihad,Suicide attacks"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",44079,112,132,"The Israeli military said the ministry office, controlled by Hamas, was a meeting place to plan and direct terror activity.",https://en.wikinews.org/wiki?curid=44079,"Interior Ministry, Fatah offices in Gaza hit by Israeli airstrikes","Gaza Strip,Israel,Middle East,Politics and conflicts,Palestine,Hamas,Israel Defense Forces,Fatah,Palestinian Islamic Jihad"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",110740,154,193,"The Hamas police surrounded a house belonging to the pro-Fatah Helis clan, a family believed to be harboring the terrorists responsible for the July 25 bombing which claimed the lives of a six year old girl and 5 others.",https://en.wikinews.org/wiki?curid=110740,188 Fatah supporters permitted to enter Israel,"Gaza Strip,Middle East,Israel,Politics and conflicts,Palestinian National Authority,Ramallah,West Bank,Hamas,Fatah"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4448,42,70,"Palestinian leader Mahmoud Abbas held talks earlier in the day with Hamas leaders at an undisclosed location, with the aim of persuading them to officially join the ceasefire.",https://en.wikinews.org/wiki?curid=4448,Hamas considers ceasefire talks after Abbas meeting,"Middle East,Politics and conflicts,Mahmoud Abbas,Hamas,Palestinian National Authority,Israel,Israel/Palestine Conflict,West Bank,Sharm el-Sheikh,Muslim Brotherhood"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",4515,340,360,The Brazilian police commissioner Marcelo Ferreira said the peasant was killed as a revenge for the murder of sister Dorothy.,https://en.wikinews.org/wiki?curid=4515,American nun murdered in Brazil,"Brazil,Crime and law,South America,United States,Luiz Inácio Lula da Silva,Roman Catholic Church,Christianity,Religion,Amazon rainforest"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",3749,117,141,"Mahmoud Abbas' actions are winning praise from Israeli Prime Minister Ariel Sharon, who said Thursday that conditions are right for a breakthrough toward peace.",https://en.wikinews.org/wiki?curid=3749,Palestinian Authority bans citizens from carrying weapons,"Palestine,Politics and conflicts,Mahmoud Abbas,Ariel Sharon,Middle East,Palestinian National Authority,Israel,Israel/Palestine Conflict,West Bank"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",55058,185,236,"I think if you're going to have frank discussions with other leaders, then you know, except obviously for the broad objectives you're trying to pursue, I think the details of those discussions have to be private, A Chinese foreign ministry official gave the Canadian media the first details of the meeting.",https://en.wikinews.org/wiki?curid=55058,Stephen Harper meets with Chinese President Hu Jintao during APEC summit,"North America,Canada,Vietnam,Stephen Harper,Hu Jintao,Politics and conflicts"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",6453,251,311,"SIVAM, which was built by U.S. Defense contractor Raytheon Corporation, is an arrangement of interconnected sensors and radars  to supervise  both  environmental conditions and criminal activity in the Amazon,   According to the Communist Party of Brazil (PCdoB),  about 60 activists protested in the Amazon against the visit of Rumsfeld when he was touring SIVAM.",https://en.wikinews.org/wiki?curid=6453,US Secretary of Defense Donald Rumsfeld visits Brazil,"United States,Brazil,South America,Politics and conflicts,Published,Hugo Chávez,Donald Rumsfeld,United Nations,Luiz Inácio Lula da Silva,Amazon rainforest"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",99284,79,115,"After the meeting, at the headquarters of the local Lula and Sarkozy will present the design for a road bridge that is planned to be built over the river Oiapoque, linking the Brazil to French Guiana.",https://en.wikinews.org/wiki?curid=99284,France's Sarkozy to meet with Brazilian president da Silva,"French Guiana,France,Brazil,Politics and conflicts,Luiz Inácio Lula da Silva,Nuclear technology,South America,Europe"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",101356,115,137,"He said the gunman was subsequently killed by an Israeli army officer who, living nearby, ran to the school after hearing gunfire.",https://en.wikinews.org/wiki?curid=101356,Gunman kills eight at Jerusalem school,"Middle East,Israel,Palestine,Crime and law,Politics and conflicts,Mahmoud Abbas,Jerusalem,Palestinian National Authority"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",264430,58,101,"Under the new crossing rules, all Palestinian citizens except men between the ages of eighteen and forty will be able to pass through the border unrestricted, while men in that age range will have to possess a visa in order to enter Egypt.",https://en.wikinews.org/wiki?curid=264430,Egypt opens border crossing with Gaza,"Gaza Strip,Palestine,Politics and conflicts,Africa,Middle East,Al-Qaeda,Hamas,Crime and law,C628 (Wikinewsie),Fatah,Rafah Border Crossing,Egypt"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",18563,45,72,"Meanwhile, Hamas, a group friendly to Islamic Jihad, made a rare public appearance 2 days before the Israeli pull-out of settlers and troops from The Gaza Strip.",https://en.wikinews.org/wiki?curid=18563,Palestinians arrested in West Bank raids,"Politics and conflicts,Palestine,Israel,Hamas,Palestinian National Authority,West Bank,Palestinian Islamic Jihad"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",34947,24,67,"Zawahiri also referred to the Prophet Muhammad cartoons saying, they did it on purpose and they continue to do it without apologizing, even though no one dares to harm Jews or to challenge Jewish claims about the Holocaust nor even to insult homosexuals.",https://en.wikinews.org/wiki?curid=34947,Ayman al-Zawahri releases new video tape,"Politics and conflicts,Middle East,Human rights,Palestinian National Authority,Depictions of Muhammed,LGBT,The Holocaust,Al-Qaeda"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,93,109,The Workers' Party (PT) is the party of the Brazilian President Luiz Inácio Lula da Silva.,https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",43913,0,18,"After much negotiation, Fatah and Hamas jointly signed a document setting out a basis for negotiation with Israel.",https://en.wikinews.org/wiki?curid=43913,Hamas strikes deal with Fatah,"Israel,Middle East,Politics and conflicts,Palestine,Mahmoud Abbas,Hamas,Palestinian National Authority,Fatah"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",71691,0,23,Reports say that at least 200 members of the Hamas security force have taken control of the security headquarters of Fatah in Gaza.,https://en.wikinews.org/wiki?curid=71691,Hamas takes control of Fatah security headquarters,"Politics and conflicts,Middle East,Israel,Palestine,Hamas,Fatah"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",195055,289,299,The investigation has been a major focus for Brazilian media.,https://en.wikinews.org/wiki?curid=195055,"Brazilian footballer, ex-policeman among seven arrested for 'barbaric' murder","Crime and law,Brazil,South America,Sports,Football (soccer),Iain Macdonald (Wikinewsie),Missing persons,Dilma Rousseff"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",55058,253,282,"If you run out of private discussions every 10 minutes and give a play-by-play of everything that was said, nobody will have a frank discussion with you, said Harper.",https://en.wikinews.org/wiki?curid=55058,Stephen Harper meets with Chinese President Hu Jintao during APEC summit,"North America,Canada,Vietnam,Stephen Harper,Hu Jintao,Politics and conflicts"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",3710,387,407,In 2006 the forum is scheduled to be held  in Venezuela and/or simultaneously in different cities around the world.,https://en.wikinews.org/wiki?curid=3710,2005 World Social Forum in Porto Alegre,"World,Brazil,Politics and conflicts,Hugo Chávez,Luiz Inácio Lula da Silva,Porto Alegre,South America"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",9321,340,372,"as if we run from Gaza, Gaza will not run after us.” Sharansky, whose Yisrael B’Aliyah party merged with the ruling Likud party after last elections, has maintained good relations with Sharon.",https://en.wikinews.org/wiki?curid=9321,K'nesset Member Natan Sharansky resigns from coalition government to protest planned Gaza withdrawal,"Middle East,Israel,Politics and conflicts,published,Likud,Knesset,Jerusalem,Ariel Sharon,Palestinian National Authority"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",163930,0,19,"During his time in Israel, Lula will meet with President Mahmoud Abbas, in addition spending a night in .",https://en.wikinews.org/wiki?curid=163930,Brazilian President arrives in Israel to start Middle East tour,"Brazil,Israel,Middle East,Iran,Politics and conflicts,Luiz Inácio Lula da Silva,Mike Smith (Wikinewsie),Benjamin Netanyahu,Museums,Jerusalem,Palestinian National Authority,Bethlehem, West Bank,Palestine,West Bank,Jordan,South America"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",86038,96,107,Our purpose here in Annapolis is not to conclude an agreement.,https://en.wikinews.org/wiki?curid=86038,"Middle East peace conference begins in Annapolis, Maryland","World,Middle East,Israel,Palestine,United States,Politics and conflicts,Mahmoud Abbas,George W. Bush,Ehud Olmert,Condoleezza Rice,Hamas,Palestinian National Authority"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",41199,18,34,"Palestinian officials say several people were wounded in the explosion, including intelligence chief Tareq Abu Rajab.",https://en.wikinews.org/wiki?curid=41199,Explosion blasts Palestinian intelligence service HQ,"Politics and conflicts,Palestine,Middle East,Hamas,Palestinian National Authority,Fatah,Sharm el-Sheikh"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",71691,104,124,Palestinian president Mahmoud Abbas has condemned the attack and has accused Hamas of attempting a coup of the Palestinian government.,https://en.wikinews.org/wiki?curid=71691,Hamas takes control of Fatah security headquarters,"Politics and conflicts,Middle East,Israel,Palestine,Hamas,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",44506,209,235,"We are disappointed that the Swiss government did not issue such statements when Israel's civilian population was constantly under attack from the Gaza Strip, he said.",https://en.wikinews.org/wiki?curid=44506,Switzerland accuses Israel of breaking international law in Gaza,"Switzerland,Israel,Palestine,Politics and conflicts,Palestinian National Authority"
